YEAR,AREA,BD,PROD,DEPTO
2013,Medical and Health Sciences,WOS,67,Cundinamarca
2013,Medical and Health Sciences,SCIELO,1,Chocó
2013,Medical and Health Sciences,SCOPUS,1,Chocó
2013,Medical and Health Sciences,WOS,1,Chocó
2013,Medical and Health Sciences,SCIELO,10,Huila
2013,Medical and Health Sciences,SCOPUS,18,Huila
2013,Medical and Health Sciences,WOS,17,Huila
2013,Medical and Health Sciences,SCIELO,7,Magdalena
2013,Medical and Health Sciences,SCOPUS,37,Magdalena
2013,Medical and Health Sciences,WOS,21,Magdalena
2013,Medical and Health Sciences,SCIELO,341,Antioquia
2013,Medical and Health Sciences,SCOPUS,920,Antioquia
2013,Medical and Health Sciences,WOS,543,Antioquia
2013,Medical and Health Sciences,SCIELO,1,Meta
2013,Medical and Health Sciences,SCOPUS,6,Meta
2013,Medical and Health Sciences,WOS,7,Meta
2013,Medical and Health Sciences,SCIELO,12,Nariño
2013,Medical and Health Sciences,SCOPUS,15,Nariño
2013,Medical and Health Sciences,WOS,10,Nariño
2013,Medical and Health Sciences,SCIELO,8,Norte de Santander
2013,Medical and Health Sciences,SCOPUS,23,Norte de Santander
2013,Medical and Health Sciences,WOS,13,Norte de Santander
2013,Medical and Health Sciences,SCIELO,11,Quindío
2013,Medical and Health Sciences,SCOPUS,12,Quindío
2013,Medical and Health Sciences,WOS,6,Quindío
2013,Medical and Health Sciences,SCIELO,22,Risaralda
2013,Medical and Health Sciences,SCOPUS,57,Risaralda
2013,Medical and Health Sciences,WOS,39,Risaralda
2013,Medical and Health Sciences,SCIELO,70,Santander
2013,Medical and Health Sciences,SCOPUS,218,Santander
2013,Medical and Health Sciences,WOS,134,Santander
2013,Medical and Health Sciences,SCIELO,12,Sucre
2013,Medical and Health Sciences,SCOPUS,14,Sucre
2013,Medical and Health Sciences,WOS,10,Sucre
2013,Medical and Health Sciences,SCIELO,12,Tolima
2013,Medical and Health Sciences,SCOPUS,24,Tolima
2013,Medical and Health Sciences,WOS,17,Tolima
2013,Medical and Health Sciences,SCIELO,120,Valle del Cauca
2013,Medical and Health Sciences,SCOPUS,457,Valle del Cauca
2013,Medical and Health Sciences,WOS,308,Valle del Cauca
2013,Medical and Health Sciences,SCIELO,32,Atlántico
2013,Medical and Health Sciences,SCOPUS,152,Atlántico
2013,Medical and Health Sciences,WOS,81,Atlántico
2013,Medical and Health Sciences,SCIELO,1,Casanare
2013,Medical and Health Sciences,SCOPUS,1,Casanare
2013,Medical and Health Sciences,WOS,1,Casanare
2013,Medical and Health Sciences,SCOPUS,1,San Andrés y Providencia
2013,Medical and Health Sciences,WOS,1,San Andrés y Providencia
2013,Multidisciplinary,SCIELO,672,Bogotá
2013,Multidisciplinary,SCOPUS,137,Bogotá
2013,Multidisciplinary,WOS,87,Bogotá
2013,Multidisciplinary,SCIELO,22,Bolívar
2013,Multidisciplinary,SCOPUS,2,Bolívar
2013,Multidisciplinary,WOS,2,Bolívar
2013,Multidisciplinary,SCIELO,55,Boyacá
2013,Multidisciplinary,SCOPUS,5,Boyacá
2013,Multidisciplinary,WOS,3,Boyacá
2013,Multidisciplinary,SCIELO,34,Caldas
2013,Multidisciplinary,SCOPUS,4,Caldas
2013,Multidisciplinary,WOS,2,Caldas
2013,Multidisciplinary,SCIELO,37,Cauca
2013,Multidisciplinary,SCOPUS,2,Cauca
2013,Multidisciplinary,WOS,1,Cauca
2013,Multidisciplinary,SCIELO,4,Cesar
2013,Multidisciplinary,SCOPUS,2,Cesar
2013,Multidisciplinary,WOS,2,Cesar
2013,Multidisciplinary,SCIELO,16,Córdoba
2013,Multidisciplinary,SCOPUS,2,Córdoba
2013,Multidisciplinary,WOS,2,Córdoba
2013,Multidisciplinary,SCIELO,42,Cundinamarca
2013,Multidisciplinary,SCOPUS,7,Cundinamarca
2013,Multidisciplinary,SCIELO,2,Chocó
2013,Multidisciplinary,SCIELO,7,Huila
2013,Multidisciplinary,SCOPUS,1,Huila
2013,Multidisciplinary,WOS,1,Huila
2013,Multidisciplinary,SCIELO,4,Guajira
2013,Multidisciplinary,SCIELO,14,Magdalena
2013,Multidisciplinary,SCOPUS,3,Magdalena
2013,Multidisciplinary,WOS,1,Magdalena
2013,Multidisciplinary,SCIELO,211,Antioquia
2013,Multidisciplinary,SCOPUS,30,Antioquia
2013,Multidisciplinary,WOS,27,Antioquia
2013,Multidisciplinary,SCIELO,7,Meta
2013,Multidisciplinary,SCOPUS,1,Meta
2013,Multidisciplinary,SCIELO,21,Nariño
2013,Multidisciplinary,SCOPUS,2,Nariño
2013,Multidisciplinary,WOS,2,Nariño
2013,Multidisciplinary,SCIELO,20,Norte de Santander
2013,Multidisciplinary,SCOPUS,2,Norte de Santander
2013,Multidisciplinary,SCIELO,12,Quindío
2013,Multidisciplinary,SCOPUS,1,Quindío
2013,Multidisciplinary,WOS,1,Quindío
2013,Multidisciplinary,SCIELO,37,Risaralda
2013,Multidisciplinary,SCOPUS,6,Risaralda
2013,Multidisciplinary,WOS,5,Risaralda
2013,Multidisciplinary,SCIELO,63,Santander
2013,Multidisciplinary,SCOPUS,12,Santander
2013,Multidisciplinary,WOS,12,Santander
2013,Multidisciplinary,SCIELO,9,Sucre
2013,Multidisciplinary,SCOPUS,1,Sucre
2013,Multidisciplinary,WOS,1,Sucre
2013,Multidisciplinary,SCIELO,14,Tolima
2013,Multidisciplinary,SCOPUS,2,Tolima
2013,Multidisciplinary,WOS,1,Tolima
2013,Multidisciplinary,SCIELO,164,Valle del Cauca
2013,Multidisciplinary,SCOPUS,22,Valle del Cauca
2013,Multidisciplinary,WOS,18,Valle del Cauca
2013,Multidisciplinary,SCIELO,16,Atlántico
2013,Multidisciplinary,SCOPUS,2,Atlántico
2013,Multidisciplinary,WOS,2,Atlántico
2013,Natural Sciences,SCIELO,427,Bogotá
2013,Natural Sciences,SCOPUS,3210,Bogotá
2013,Natural Sciences,WOS,1856,Bogotá
2013,Natural Sciences,SCIELO,9,Bolívar
2013,Natural Sciences,SCOPUS,150,Bolívar
2013,Natural Sciences,WOS,73,Bolívar
2013,Natural Sciences,SCIELO,35,Boyacá
2013,Natural Sciences,SCOPUS,77,Boyacá
2013,Natural Sciences,WOS,37,Boyacá
2013,Natural Sciences,SCIELO,57,Caldas
2013,Natural Sciences,SCOPUS,128,Caldas
2013,Natural Sciences,WOS,64,Caldas
2013,Natural Sciences,SCIELO,4,Caquetá
2013,Natural Sciences,SCOPUS,11,Caquetá
2013,Natural Sciences,WOS,10,Caquetá
2013,Natural Sciences,SCIELO,24,Cauca
2013,Natural Sciences,SCOPUS,69,Cauca
2013,Natural Sciences,WOS,30,Cauca
2013,Natural Sciences,SCIELO,2,Cesar
2013,Natural Sciences,SCOPUS,16,Cesar
2013,Natural Sciences,WOS,3,Cesar
2013,Natural Sciences,SCIELO,11,Córdoba
2013,Natural Sciences,SCOPUS,72,Córdoba
2013,Natural Sciences,WOS,39,Córdoba
2013,Natural Sciences,SCIELO,39,Cundinamarca
2013,Natural Sciences,SCOPUS,122,Cundinamarca
2013,Natural Sciences,WOS,67,Cundinamarca
2013,Natural Sciences,SCIELO,4,Chocó
2013,Natural Sciences,SCOPUS,4,Chocó
2013,Natural Sciences,WOS,2,Chocó
2013,Natural Sciences,SCIELO,4,Huila
2013,Natural Sciences,SCOPUS,24,Huila
2013,Natural Sciences,WOS,18,Huila
2013,Natural Sciences,SCOPUS,5,Guajira
2013,Natural Sciences,WOS,1,Guajira
2013,Natural Sciences,SCIELO,19,Magdalena
2013,Natural Sciences,SCOPUS,82,Magdalena
2013,Natural Sciences,WOS,46,Magdalena
2013,Natural Sciences,SCIELO,114,Antioquia
2013,Natural Sciences,SCOPUS,1221,Antioquia
2013,Natural Sciences,WOS,615,Antioquia
2013,Natural Sciences,SCIELO,16,Meta
2013,Natural Sciences,SCOPUS,23,Meta
2013,Natural Sciences,WOS,12,Meta
2013,Natural Sciences,SCIELO,16,Nariño
2013,Natural Sciences,SCOPUS,51,Nariño
2013,Natural Sciences,WOS,31,Nariño
2013,Natural Sciences,SCIELO,15,Norte de Santander
2013,Natural Sciences,SCOPUS,49,Norte de Santander
2013,Natural Sciences,WOS,24,Norte de Santander
2013,Natural Sciences,SCIELO,8,Quindío
2013,Natural Sciences,SCOPUS,43,Quindío
2013,Natural Sciences,WOS,19,Quindío
2013,Natural Sciences,SCIELO,13,Risaralda
2013,Natural Sciences,SCOPUS,86,Risaralda
2013,Natural Sciences,WOS,45,Risaralda
2013,Natural Sciences,SCIELO,20,Santander
2013,Natural Sciences,SCOPUS,292,Santander
2013,Natural Sciences,WOS,167,Santander
2013,Natural Sciences,SCIELO,10,Sucre
2013,Natural Sciences,SCOPUS,22,Sucre
2013,Natural Sciences,WOS,12,Sucre
2013,Natural Sciences,SCIELO,19,Tolima
2013,Natural Sciences,SCOPUS,42,Tolima
2013,Natural Sciences,WOS,23,Tolima
2013,Natural Sciences,SCIELO,92,Valle del Cauca
2013,Natural Sciences,SCOPUS,658,Valle del Cauca
2013,Natural Sciences,WOS,434,Valle del Cauca
2013,Natural Sciences,SCIELO,21,Atlántico
2013,Natural Sciences,SCOPUS,207,Atlántico
2013,Natural Sciences,WOS,97,Atlántico
2013,Natural Sciences,SCIELO,1,Casanare
2013,Natural Sciences,SCOPUS,2,Casanare
2013,Natural Sciences,WOS,1,Casanare
2013,Natural Sciences,SCIELO,1,San Andrés y Providencia
2013,Natural Sciences,SCOPUS,2,San Andrés y Providencia
2013,Natural Sciences,WOS,3,San Andrés y Providencia
2013,Natural Sciences,SCOPUS,1,Amazonas
2013,Natural Sciences,WOS,1,Amazonas
2013,Social Sciences,SCIELO,607,Bogotá
2013,Social Sciences,SCOPUS,951,Bogotá
2013,Social Sciences,WOS,518,Bogotá
2013,Social Sciences,SCIELO,12,Bolívar
2013,Social Sciences,SCOPUS,43,Bolívar
2013,Social Sciences,WOS,31,Bolívar
2013,Social Sciences,SCIELO,33,Boyacá
2013,Social Sciences,SCOPUS,15,Boyacá
2013,Social Sciences,WOS,5,Boyacá
2013,Social Sciences,SCIELO,24,Caldas
2013,Social Sciences,SCOPUS,36,Caldas
2013,Social Sciences,WOS,7,Caldas
2013,Social Sciences,SCIELO,2,Caquetá
2013,Social Sciences,SCOPUS,4,Caquetá
2013,Social Sciences,WOS,4,Caquetá
2013,Social Sciences,SCIELO,18,Cauca
2013,Social Sciences,SCOPUS,19,Cauca
2013,Social Sciences,WOS,5,Cauca
2013,Social Sciences,SCIELO,1,Cesar
2013,Social Sciences,SCOPUS,1,Cesar
2013,Social Sciences,SCIELO,3,Córdoba
2013,Social Sciences,SCOPUS,18,Córdoba
2013,Social Sciences,WOS,4,Córdoba
2013,Social Sciences,SCIELO,35,Cundinamarca
2013,Social Sciences,SCOPUS,54,Cundinamarca
2013,Social Sciences,WOS,16,Cundinamarca
2013,Social Sciences,SCIELO,2,Huila
2013,Social Sciences,SCOPUS,2,Huila
2013,Social Sciences,WOS,4,Huila
2013,Social Sciences,SCOPUS,1,Guajira
2013,Social Sciences,SCIELO,5,Magdalena
2013,Social Sciences,SCOPUS,33,Magdalena
2013,Social Sciences,WOS,7,Magdalena
2013,Social Sciences,SCIELO,194,Antioquia
2013,Social Sciences,SCOPUS,281,Antioquia
2013,Social Sciences,WOS,148,Antioquia
2013,Social Sciences,SCIELO,1,Meta
2013,Social Sciences,SCOPUS,4,Meta
2013,Social Sciences,WOS,3,Meta
2013,Social Sciences,SCIELO,21,Nariño
2013,Social Sciences,SCOPUS,6,Nariño
2013,Social Sciences,WOS,3,Nariño
2013,Social Sciences,SCIELO,2,Norte de Santander
2013,Social Sciences,SCOPUS,9,Norte de Santander
2013,Social Sciences,WOS,2,Norte de Santander
2013,Social Sciences,SCIELO,14,Quindío
2013,Social Sciences,SCOPUS,4,Quindío
2013,Social Sciences,WOS,2,Quindío
2013,Social Sciences,SCIELO,24,Risaralda
2013,Social Sciences,SCOPUS,16,Risaralda
2013,Social Sciences,WOS,8,Risaralda
2013,Social Sciences,SCIELO,49,Santander
2013,Social Sciences,SCOPUS,61,Santander
2013,Social Sciences,WOS,26,Santander
2013,Social Sciences,SCIELO,4,Sucre
2013,Social Sciences,SCOPUS,4,Sucre
2013,Social Sciences,WOS,2,Sucre
2013,Social Sciences,SCIELO,10,Tolima
2013,Social Sciences,SCOPUS,8,Tolima
2013,Social Sciences,WOS,6,Tolima
2013,Social Sciences,SCIELO,111,Valle del Cauca
2013,Social Sciences,SCOPUS,167,Valle del Cauca
2013,Social Sciences,WOS,83,Valle del Cauca
2013,Social Sciences,SCIELO,53,Atlántico
2013,Social Sciences,SCOPUS,82,Atlántico
2013,Social Sciences,WOS,38,Atlántico
2013,Social Sciences,SCOPUS,1,San Andrés y Providencia
2013,Social Sciences,WOS,1,San Andrés y Providencia
2014,Agricultural Sciences,SCIELO,210,Bogotá
2014,Agricultural Sciences,SCOPUS,729,Bogotá
2014,Agricultural Sciences,WOS,406,Bogotá
2014,Agricultural Sciences,SCIELO,8,Bolívar
2014,Agricultural Sciences,SCOPUS,33,Bolívar
2014,Agricultural Sciences,WOS,12,Bolívar
2014,Agricultural Sciences,SCIELO,27,Boyacá
2014,Agricultural Sciences,SCOPUS,31,Boyacá
2014,Agricultural Sciences,WOS,7,Boyacá
2014,Agricultural Sciences,SCIELO,17,Caldas
2014,Agricultural Sciences,SCOPUS,43,Caldas
2014,Agricultural Sciences,WOS,27,Caldas
2014,Agricultural Sciences,SCIELO,4,Caquetá
2014,Agricultural Sciences,SCOPUS,24,Caquetá
2014,Agricultural Sciences,WOS,11,Caquetá
2014,Agricultural Sciences,SCIELO,18,Cauca
2014,Agricultural Sciences,SCOPUS,8,Cauca
2014,Agricultural Sciences,WOS,4,Cauca
2014,Agricultural Sciences,SCIELO,1,Cesar
2014,Agricultural Sciences,SCOPUS,2,Cesar
2014,Agricultural Sciences,WOS,1,Cesar
2014,Agricultural Sciences,SCIELO,21,Córdoba
2014,Agricultural Sciences,SCOPUS,44,Córdoba
2014,Agricultural Sciences,WOS,22,Córdoba
2014,Agricultural Sciences,SCIELO,30,Cundinamarca
2014,Agricultural Sciences,SCOPUS,45,Cundinamarca
2014,Agricultural Sciences,WOS,25,Cundinamarca
2014,Agricultural Sciences,SCIELO,1,Chocó
2014,Agricultural Sciences,SCOPUS,8,Chocó
2014,Agricultural Sciences,WOS,5,Chocó
2014,Agricultural Sciences,SCIELO,3,Huila
2014,Agricultural Sciences,SCOPUS,6,Huila
2014,Agricultural Sciences,WOS,6,Huila
2014,Agricultural Sciences,SCIELO,1,Guajira
2014,Agricultural Sciences,SCOPUS,2,Guajira
2014,Agricultural Sciences,WOS,1,Guajira
2014,Agricultural Sciences,SCIELO,6,Magdalena
2014,Agricultural Sciences,SCOPUS,46,Magdalena
2014,Agricultural Sciences,WOS,28,Magdalena
2014,Agricultural Sciences,SCIELO,59,Antioquia
2014,Agricultural Sciences,SCOPUS,243,Antioquia
2014,Agricultural Sciences,WOS,139,Antioquia
2014,Agricultural Sciences,SCIELO,7,Meta
2014,Agricultural Sciences,SCOPUS,9,Meta
2014,Agricultural Sciences,WOS,5,Meta
2014,Agricultural Sciences,SCIELO,20,Nariño
2014,Agricultural Sciences,SCOPUS,23,Nariño
2014,Agricultural Sciences,WOS,8,Nariño
2014,Agricultural Sciences,SCIELO,10,Norte de Santander
2014,Agricultural Sciences,SCOPUS,12,Norte de Santander
2014,Agricultural Sciences,WOS,5,Norte de Santander
2014,Agricultural Sciences,SCIELO,6,Quindío
2014,Agricultural Sciences,SCOPUS,26,Quindío
2014,Agricultural Sciences,WOS,13,Quindío
2014,Agricultural Sciences,SCIELO,5,Risaralda
2014,Agricultural Sciences,SCOPUS,10,Risaralda
2014,Agricultural Sciences,WOS,6,Risaralda
2014,Agricultural Sciences,SCIELO,5,Santander
2014,Agricultural Sciences,SCOPUS,42,Santander
2014,Agricultural Sciences,WOS,21,Santander
2014,Agricultural Sciences,SCIELO,9,Sucre
2014,Agricultural Sciences,SCOPUS,11,Sucre
2014,Agricultural Sciences,WOS,6,Sucre
2014,Agricultural Sciences,SCIELO,13,Tolima
2014,Agricultural Sciences,SCOPUS,34,Tolima
2014,Agricultural Sciences,WOS,18,Tolima
2014,Agricultural Sciences,SCIELO,32,Valle del Cauca
2014,Agricultural Sciences,SCOPUS,204,Valle del Cauca
2014,Agricultural Sciences,WOS,137,Valle del Cauca
2014,Agricultural Sciences,SCIELO,1,Atlántico
2014,Agricultural Sciences,SCOPUS,29,Atlántico
2014,Agricultural Sciences,WOS,14,Atlántico
2014,Agricultural Sciences,SCOPUS,1,Amazonas
2014,Agricultural Sciences,WOS,1,Amazonas
2014,Engineering and Technology,SCIELO,578,Bogotá
2014,Engineering and Technology,SCOPUS,3403,Bogotá
2014,Engineering and Technology,WOS,1380,Bogotá
2014,Engineering and Technology,SCIELO,31,Bolívar
2014,Engineering and Technology,SCOPUS,124,Bolívar
2014,Engineering and Technology,WOS,57,Bolívar
2014,Engineering and Technology,SCIELO,40,Boyacá
2014,Engineering and Technology,SCOPUS,94,Boyacá
2014,Engineering and Technology,WOS,33,Boyacá
2014,Engineering and Technology,SCIELO,20,Caldas
2014,Engineering and Technology,SCOPUS,114,Caldas
2014,Engineering and Technology,WOS,46,Caldas
2014,Engineering and Technology,SCIELO,3,Caquetá
2014,Engineering and Technology,SCOPUS,27,Caquetá
2014,Engineering and Technology,WOS,14,Caquetá
2014,Engineering and Technology,SCIELO,30,Cauca
2014,Engineering and Technology,SCOPUS,113,Cauca
2014,Engineering and Technology,WOS,32,Cauca
2014,Engineering and Technology,SCIELO,3,Cesar
2014,Engineering and Technology,SCOPUS,9,Cesar
2014,Engineering and Technology,WOS,3,Cesar
2014,Engineering and Technology,SCIELO,39,Córdoba
2014,Engineering and Technology,SCOPUS,76,Córdoba
2014,Engineering and Technology,WOS,35,Córdoba
2014,Engineering and Technology,SCIELO,30,Cundinamarca
2014,Engineering and Technology,SCOPUS,106,Cundinamarca
2014,Engineering and Technology,WOS,46,Cundinamarca
2014,Engineering and Technology,SCOPUS,11,Chocó
2014,Engineering and Technology,WOS,7,Chocó
2014,Engineering and Technology,SCIELO,3,Huila
2014,Engineering and Technology,SCOPUS,25,Huila
2014,Engineering and Technology,WOS,9,Huila
2014,Engineering and Technology,SCIELO,2,Guajira
2014,Engineering and Technology,SCOPUS,10,Guajira
2014,Engineering and Technology,WOS,4,Guajira
2014,Engineering and Technology,SCIELO,20,Magdalena
2014,Engineering and Technology,SCOPUS,89,Magdalena
2014,Engineering and Technology,WOS,49,Magdalena
2014,Engineering and Technology,SCIELO,175,Antioquia
2014,Engineering and Technology,SCOPUS,1065,Antioquia
2014,Engineering and Technology,WOS,502,Antioquia
2014,Engineering and Technology,SCIELO,6,Meta
2014,Engineering and Technology,SCOPUS,14,Meta
2014,Engineering and Technology,WOS,6,Meta
2014,Engineering and Technology,SCIELO,11,Nariño
2014,Engineering and Technology,SCOPUS,50,Nariño
2014,Engineering and Technology,WOS,18,Nariño
2014,Engineering and Technology,SCIELO,27,Norte de Santander
2014,Engineering and Technology,SCOPUS,50,Norte de Santander
2014,Engineering and Technology,WOS,14,Norte de Santander
2014,Engineering and Technology,SCIELO,12,Quindío
2014,Engineering and Technology,SCOPUS,64,Quindío
2014,Engineering and Technology,WOS,31,Quindío
2014,Engineering and Technology,SCIELO,46,Risaralda
2014,Engineering and Technology,SCOPUS,127,Risaralda
2014,Engineering and Technology,WOS,46,Risaralda
2014,Engineering and Technology,SCIELO,71,Santander
2014,Engineering and Technology,SCOPUS,298,Santander
2014,Engineering and Technology,WOS,140,Santander
2014,Engineering and Technology,SCIELO,6,Sucre
2014,Engineering and Technology,SCOPUS,18,Sucre
2014,Engineering and Technology,WOS,8,Sucre
2014,Engineering and Technology,SCIELO,10,Tolima
2014,Engineering and Technology,SCOPUS,60,Tolima
2014,Engineering and Technology,WOS,32,Tolima
2014,Engineering and Technology,SCIELO,120,Valle del Cauca
2014,Engineering and Technology,SCOPUS,632,Valle del Cauca
2014,Engineering and Technology,WOS,314,Valle del Cauca
2014,Engineering and Technology,SCIELO,42,Atlántico
2014,Engineering and Technology,SCOPUS,249,Atlántico
2014,Engineering and Technology,WOS,102,Atlántico
2014,Engineering and Technology,SCOPUS,2,Amazonas
2014,Engineering and Technology,WOS,2,Amazonas
2014,Humanities,SCIELO,480,Bogotá
2014,Humanities,SCOPUS,1428,Bogotá
2014,Humanities,WOS,399,Bogotá
2014,Humanities,SCIELO,21,Bolívar
2014,Humanities,SCOPUS,58,Bolívar
2014,Humanities,WOS,7,Bolívar
2014,Humanities,SCIELO,53,Boyacá
2014,Humanities,SCOPUS,36,Boyacá
2014,Humanities,WOS,12,Boyacá
2014,Humanities,SCIELO,31,Caldas
2014,Humanities,SCOPUS,73,Caldas
2014,Humanities,WOS,12,Caldas
2014,Humanities,SCIELO,2,Caquetá
2014,Humanities,SCOPUS,3,Caquetá
2014,Humanities,WOS,1,Caquetá
2014,Humanities,SCIELO,13,Cauca
2014,Humanities,SCOPUS,59,Cauca
2014,Humanities,WOS,14,Cauca
2014,Humanities,SCIELO,2,Cesar
2014,Humanities,SCOPUS,5,Cesar
2014,Humanities,WOS,1,Cesar
2014,Humanities,SCIELO,11,Córdoba
2014,Humanities,SCOPUS,33,Córdoba
2014,Humanities,WOS,4,Córdoba
2014,Humanities,SCIELO,24,Cundinamarca
2014,Humanities,SCOPUS,48,Cundinamarca
2014,Humanities,WOS,18,Cundinamarca
2014,Humanities,SCIELO,6,Huila
2014,Humanities,SCOPUS,17,Huila
2014,Humanities,WOS,2,Huila
2014,Humanities,SCIELO,2,Guajira
2014,Humanities,SCOPUS,4,Guajira
2014,Humanities,WOS,1,Guajira
2014,Humanities,SCIELO,12,Magdalena
2014,Humanities,SCOPUS,21,Magdalena
2014,Humanities,WOS,6,Magdalena
2014,Humanities,SCIELO,162,Antioquia
2014,Humanities,SCOPUS,451,Antioquia
2014,Humanities,WOS,118,Antioquia
2014,Humanities,SCIELO,3,Meta
2014,Humanities,SCOPUS,3,Meta
2014,Humanities,SCIELO,10,Nariño
2014,Humanities,SCOPUS,20,Nariño
2014,Humanities,WOS,2,Nariño
2014,Humanities,SCIELO,9,Norte de Santander
2014,Humanities,SCOPUS,23,Norte de Santander
2014,Humanities,WOS,2,Norte de Santander
2014,Humanities,SCIELO,6,Quindío
2014,Humanities,SCOPUS,16,Quindío
2014,Humanities,WOS,2,Quindío
2014,Humanities,SCIELO,21,Risaralda
2014,Humanities,SCOPUS,53,Risaralda
2014,Humanities,WOS,20,Risaralda
2014,Humanities,SCIELO,37,Santander
2014,Humanities,SCOPUS,106,Santander
2014,Humanities,WOS,23,Santander
2014,Humanities,SCIELO,3,Sucre
2014,Humanities,SCOPUS,4,Sucre
2014,Humanities,WOS,2,Sucre
2014,Humanities,SCIELO,14,Tolima
